,MetabolicFlux
12DGR120tipp,-6.496712353736724e-36
12DGR140tipp,5.5690188033031864e-24
12DGR141tipp,4.1768713591407317e-23
12DGR160tipp,-1.556748282239792e-22
12DGR161tipp,2.877773669441243e-23
12DGR180tipp,1.0033638831181746e-23
12DGR181tipp,2.877773669441243e-23
12PPDRtex,0.0
12PPDRtpp,0.0
12PPDStex,3.057603716384433e-23
12PPDStpp,3.057603716384433e-23
14GLUCANabcpp,-8.690259710993926e-35
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,0.0
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,8.182788652190519e-23
2AGPE140tipp,-9.056308466818698e-23
2AGPE141tipp,-8.876180397173048e-23
2AGPE160tipp,0.00035973914042501713
2AGPE161tipp,0.0
2AGPE180tipp,-2.0067269086611138e-23
2AGPE181tipp,-2.877773669441243e-23
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.00035973914042501713
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-8.182788652190519e-23
2AGPG140tipp,0.0
2AGPG141tipp,0.0
2AGPG160tipp,0.0
2AGPG161tipp,0.0
2AGPG180tipp,0.0
2AGPG181tipp,2.877773669441243e-23
2AGPGAT120,0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT160,0.0
2AGPGAT161,0.0
2AGPGAT180,0.0
2AGPGAT181,0.0
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.31266006797256e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,0.0
3AMACHYD,-1.432761992055723e-34
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,-6.478795053017255e-24
3HAD1611,5.906856858167322e-23
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,0.0
3HPPPNH,0.0
3HPPtex,1.7339628138951403e-34
3HPPtpp,-1.432761992055723e-34
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,-4.677518664831749e-24
3OAR1611,5.906859382465125e-23
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,0.0
3OAS1201,0.0
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,-6.478796592570906e-24
3OAS1611,5.906861906764006e-23
3OAS1801,0.0
3OAS1811,0.0
3OAS601,0.0
3OAS801,0.0
3OXCOAT,0.0
3PEPTabcpp,0.0
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,1.9007604831683889e-06
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,0.0
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,0.0
4HOXPACDtex,0.0
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,0.0
4PEPTtex,0.0
5DGLCNR,0.0
5DGLCNt2rpp,0.0
5DGLCNtex,0.0
5DOAN,4.853220641267901e-06
5MTRtex,-8.833911567522182e-06
5MTRtpp,8.833911567522182e-06
A5PISO,0.00389
AACPS11,7.255486721343836e-23
AACPS21,8.876180397173048e-23
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,0.0
AACPS61,2.0067269086611138e-23
AACPS71,0.00849948856268262
AACPS81,0.0
AACPS91,1.6993979398219143e-08
AACTOOR,0.0
AADDGT,0.0
AAMYL,1.6843508574454912e-34
AAMYLpp,0.0
AB6PGH,0.0
ABTA,0.0
ABUTD,0.0
ABUTt2pp,2.967798907847896e-23
ABUTtex,0.0
ACACCT,0.0
ACACT1r,0.036664856579822075
ACACT2r,0.036664856579822075
ACACT3r,0.036664856579822075
ACACT4r,0.03666483958584268
ACACT5r,0.03666483958584268
ACACT6r,0.02816535102316006
ACACT7r,0.02816535102316006
ACACT8r,-8.575752353410259e-30
ACACt2pp,0.0
ACACtex,0.0
ACALD,5.124714479806262e-06
ACALDtex,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACCOAC,0.007780033503252866
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACGAM1PPpp,0.0
ACGAM1Ptex,0.0
ACGAMK,0.0
ACGAMT,0.0
ACGAptspp,0.0
ACGAtex,0.0
ACGK,0.03335879718107804
ACGS,0.03335879718107804
ACHBS,0.03712094009833316
ACKr,0.0
ACLS,0.10945458635047443
ACM6PH,0.0
ACMAMUT,0.0
ACMANAptspp,0.0
ACMANAtex,0.0
ACMUMptspp,0.0
ACMUMtex,0.0
ACNAMt2pp,0.0
ACNAMtex,0.0
ACNML,0.0
ACOAD1f,-0.036664856579822075
ACOAD2f,-0.036664856579822075
ACOAD3f,-0.036664856579822075
ACOAD4f,-0.03666483958584268
ACOAD5f,-0.03666483958584268
ACOAD6f,-0.02816535102316006
ACOAD7f,-0.013122544594613051
ACOAD8f,-8.575752353410259e-30
ACOATA1,0.0
ACODA,0.03335879718107804
ACOLIPAabctex,0.0
ACONIs,0.0
ACONMT,0.0
ACONTa,0.7894571403213354
ACONTb,0.7894571403213354
ACOTA,-0.03335879718107804
ACPPAT1201,0.0
ACPPAT1401,0.0
ACPPAT1411,0.0
ACPPAT1601,0.0
ACPPAT1611,0.0
ACPPAT1801,0.0
ACPPAT1811,0.0
ACPS11,4.432920566275506e-08
ACS,0.0
ACSERtex,0.0
ACSERtpp,0.0
ACt2rpp,-0.06318765773146552
ACt4pp,0.0
ACtex,-0.06318765773146552
ADA,0.0
ADCL,6.69e-05
ADCS,6.69e-05
ADD,0.0
ADEt2rpp,1.589639786507308e-34
ADEtex,0.0
ADK1,0.8595853194733101
ADK3,0.0
ADK4,0.0
ADMDC,0.0
ADNCYC,0.0
ADNK1,0.00023358247740678126
ADNUC,0.0
ADNt2pp,0.0
ADNt2rpp,0.0
ADNtex,0.0
ADOCBIK,0.0
ADOCBLS,0.0
ADOCBLabcpp,-4.3632363761854114e-30
ADOCBLtonex,-4.3632363761854114e-30
ADPRDP,0.0
ADPT,0.0
ADSK,0.02593886055038749
ADSL1r,0.025085878083303932
ADSL2r,0.024102716695038433
ADSS,0.025085878083303932
AGDC,0.0
AGM3PA,0.0
AGM3PApp,0.0
AGM3PH,0.0
AGM3Pt2pp,0.0
AGM4PA,0.0
AGM4PApp,0.0
AGM4PCP,0.0
AGM4PCPpp,0.0
AGM4PH,0.0
AGM4Pt2pp,0.0
AGMH,0.0
AGMHE,0.0
AGMT,0.0
AGMt2pp,0.0
AGMtex,0.0
AGPAT1201,0.00035973914042501713
AGPAT1401,3.951681639983453e-23
AGPAT1411,1.4846573485855892e-23
AGPAT1601,0.006381400000000001
AGPAT1611,0.0075214
AGPAT1801,1.0033630255429392e-23
AGPAT1811,0.0
AGPR,-0.03335879718107804
AGt3,0.0
AHCYSNS,0.00021476223214523073
AICART,0.03746863052682543
AIRC2,0.024102716695038433
AIRC3,-0.024102716695038433
AKGDH,0.335775543232181
AKGt2rpp,0.0
AKGtex,0.0
ALAALAD,0.0
ALAALAabcpp,-3.776798851985331e-35
ALAALAr,0.0027788
ALAALAtex,0.0
ALAGLUE,0.0
ALAR,0.0041682
ALATA_D2,0.0
ALATA_L,-0.06996385551883981
ALATA_L2,0.0
ALAabcpp,0.0
ALAt2pp,0.0
ALAt2rpp,-2.1435997971754715e-35
ALAt4pp,0.0
ALAtex,0.0
ALCD19,0.0
ALCD2x,0.0
ALDD19xr,0.0
ALDD2x,0.0
ALDD2y,0.0
ALDD3y,0.0
ALDD4,0.0
ALLK,0.0
ALLPI,0.0
ALLTAMH,-2.4293337976488095e-57
ALLTN,-2.0880705135198893e-57
ALLTNt2rpp,0.0
ALLTNtex,0.0
ALLULPE,0.0
ALLabcpp,0.0
ALLtex,0.0
ALR2,0.0
ALR4x,0.0
ALTRH,0.0
AM3PA,0.0
AM4PA,0.0
AM4PCP,0.0
AMALT1,-9.105538550903026e-34
AMALT2,-8.466828995891446e-34
AMALT3,-1.6843508574454912e-34
AMALT4,4.82919943319642e-33
AMANAPEr,0.0
AMANK,0.0
AMAOTr,7.842935279620513e-09
AMMQLT8,0.0
AMPMS2,4.249523970444109e-07
AMPN,0.0
AMPTASECG,0.0
AMPTASEPG,0.0
AMPtex,0.0
ANHGMtex,0.0
ANHMK,0.0
ANPRT,0.009047210062769987
ANS,0.009047210062769987
AOBUTDs,0.0
AOXSr21,7.842935279620513e-09
AP4AH,0.0
AP4AS,0.0
AP5AH,0.0
APCS,0.0
APG3PAT120,0.0
APG3PAT140,0.0
APG3PAT141,0.0
APG3PAT160,0.0
APG3PAT161,0.0
APG3PAT180,0.0
APG3PAT181,0.0
APH120,0.0
APH140,0.0
APH141,0.0
APH160,0.0
APH161,0.0
APH180,0.0
APH181,0.0
APPLDHr,0.0
APRAUR,2.408157727396881e-05
ARAI,0.0
ARBTNR1,0.0
ARBTNR2,0.0
ARBTNR3,0.0
ARBTNabcpp,0.0
ARBTNexs,0.0
ARBTNtex,0.0
ARBTNtonex,0.0
ARBTNtpp,0.0
ARBTptspp,0.0
ARBTtex,0.0
ARBabcpp,0.0
ARBt2rpp,0.0
ARBt3ipp,0.0
ARBtex,0.0
ARGAGMt7pp,0.0
ARGDC,0.0
ARGDCpp,0.0
ARGORNt7pp,1.624295759943578e-33
ARGSL,0.03335879718107804
ARGSS,0.03335879718107804
ARGabcpp,0.0
ARGt3pp,0.0
ARGtex,0.0
ASAD,-0.12161875135607668
ASCBPL,0.0
ASCBptspp,0.0
ASCBtex,0.0
ASNN,0.0
ASNNpp,0.0
ASNS1,0.025181363849544322
ASNS2,0.0
ASNabcpp,0.0
ASNt2rpp,-6.570701053559532e-35
ASNtex,0.0
ASO3t8pp,0.0
ASO3tex,0.0
ASP1DC,5.7644329205662756e-05
ASPCT,0.027228825747739716
ASPK,0.12161875135607668
ASPO3,0.0002282934466808048
ASPO4,0.0
ASPO5,0.0
ASPO6,0.0
ASPT,0.0
ASPTA,-0.2906878907298475
ASPabcpp,0.0
ASPt2_2pp,0.0
ASPt2_3pp,0.0
ASPt2pp,0.0
ASPt2rpp,0.0
ASPtex,0.0
ASR,0.0
AST,0.0
ATHRDHr,0.0
ATPHs,0.0
ATPPRT,0.013365913831787
ATPS4rpp,7.363929016719276
BALAt2pp,0.0
BALAtex,0.0
BETALDHx,0.0
