,MetabolicFlux
12DGR120tipp,0.0
12DGR140tipp,2.324644631929061e-24
12DGR141tipp,3.469350545388575e-22
12DGR160tipp,0.0
12DGR161tipp,0.0
12DGR180tipp,1.1108924394802861e-23
12DGR181tipp,-2.162393119423986e-23
12PPDRtex,0.0
12PPDRtpp,0.0
12PPDStex,0.0
12PPDStpp,0.0
14GLUCANabcpp,0.0
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,3.538100630042977e-23
23DAPPAtex,3.538100630042977e-23
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,7.545905206942026e-40
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,-2.081621428763877e-22
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,8.457401313969758e-22
2AGPE140tipp,0.0
2AGPE141tipp,-5.24577478693949e-22
2AGPE160tipp,0.0003597385893221068
2AGPE161tipp,-1.1371657927083595e-22
2AGPE180tipp,-3.055538389537819e-23
2AGPE181tipp,-1.2728076898989726e-22
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0003597385893221068
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-8.457401313969758e-22
2AGPG140tipp,1.918956014149277e-21
2AGPG141tipp,1.6531855775279998e-22
2AGPG160tipp,4.9609920546915346e-23
2AGPG161tipp,1.1371657927083595e-22
2AGPG180tipp,2.535743756516494e-23
2AGPG181tipp,1.7070551068578283e-22
2AGPGAT120,0.0
2AGPGAT140,9.51446790789216e-22
2AGPGAT141,0.0
2AGPGAT160,0.0
2AGPGAT161,0.0
2AGPGAT180,-5.197946330213254e-24
2AGPGAT181,1.4300458740285847e-23
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.066079010555233e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,0.0
3AMACHYD,0.0
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,-2.876238278768753e-24
3HAD1611,0.0
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,3.7514430669661695e-23
3HPPPNH,3.7514430669661695e-23
3HPPtex,0.0
3HPPtpp,0.0
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,-2.8762395079304103e-24
3OAR1611,0.0
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,1.3458169857963738e-23
3OAS1201,1.3458169857963738e-23
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,1.3458169857963738e-23
3OAS1611,0.0
3OAS1801,1.3458169857963738e-23
3OAS1811,0.0
3OAS601,1.3458169857963738e-23
3OAS801,1.3458169857963738e-23
3OXCOAT,0.0
3PEPTabcpp,0.0
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,1.8644245040402043e-06
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,0.0
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,0.0
4HOXPACDtex,0.0
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,0.0
4PEPTtex,0.0
5DGLCNR,0.0
5DGLCNt2rpp,0.0
5DGLCNtex,0.0
5DOAN,4.847977495697387e-06
5MTRtex,-8.833498886181721e-06
5MTRtpp,8.833498886181721e-06
A5PISO,0.00389
AACPS11,-1.2502117392651158e-23
AACPS21,0.0
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,0.0
AACPS61,-1.1821961181297216e-23
AACPS71,0.008499487460476329
AACPS81,0.0
AACPS91,1.652693906391094e-08
AACTOOR,0.0
AADDGT,0.0
AAMYL,0.0
AAMYLpp,0.0
AB6PGH,0.0
ABTA,0.0
ABUTD,0.0
ABUTt2pp,0.0
ABUTtex,0.0
ACACCT,3.7514430669661695e-23
ACACT1r,0.03666485445947254
ACACT2r,0.03666485445947254
ACACT3r,0.03666485445947254
ACACT4r,0.03666483793253348
ACACT5r,0.03666483793253348
ACACT6r,0.02816535047205715
ACACT7r,0.02816535047205715
ACACT8r,1.5750669666009122e-22
ACACt2pp,3.7514430669661695e-23
ACACtex,3.7514430669661695e-23
ACALD,5.124360116822852e-06
ACALDtex,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACCOAC,0.007780033503252866
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACGAM1PPpp,0.0
ACGAM1Ptex,0.0
ACGAMK,0.0
ACGAMT,0.0
ACGAptspp,1.2996849499053185e-22
ACGAtex,0.0
ACGK,0.03336399976631782
ACGS,0.03336399976631782
ACHBS,0.0371241930344571
ACKr,0.0
ACLS,0.10946094019557086
ACM6PH,0.0
ACMAMUT,0.0
ACMANAptspp,0.0
ACMANAtex,0.0
ACMUMptspp,0.0
ACMUMtex,0.0
ACNAMt2pp,0.0
ACNAMtex,9.820922401442526e-23
ACNML,0.0
ACOAD1f,-0.03666485445947254
ACOAD2f,-0.03666485445947254
ACOAD3f,-0.03666485445947254
ACOAD4f,-0.03666483793253348
ACOAD5f,-0.03666483793253348
ACOAD6f,-0.02816535047205715
ACOAD7f,-0.01312254404351014
ACOAD8f,6.651690582386068e-23
ACOATA1,0.0
ACODA,0.03336399976631782
ACOLIPAabctex,3.1191079875346224e-34
ACONIs,0.0
ACONMT,0.0
ACONTa,0.7642174508112303
ACONTb,0.7642174508112303
ACOTA,-0.03336399976631782
ACPPAT1201,0.0
ACPPAT1401,0.0
ACPPAT1411,0.0
ACPPAT1601,0.0
ACPPAT1611,0.0
ACPPAT1801,0.0
ACPPAT1811,0.0
ACPS11,4.4329204321518915e-08
ACS,0.0
ACSERtex,0.0
ACSERtpp,4.53949981470536e-23
ACt2rpp,-0.06319214924708501
ACt4pp,0.0
ACtex,-0.06319214924708501
ADA,0.0
ADCL,6.69e-05
ADCS,6.69e-05
ADD,0.0
ADEt2rpp,1.1506585186536083e-36
ADEtex,0.0
ADK1,0.8595018115880364
ADK3,0.0
ADK4,0.0
ADMDC,0.0
ADNCYC,-4.348398809763775e-32
ADNK1,0.00023357707034958575
ADNUC,0.0
ADNt2pp,0.0
ADNt2rpp,0.0
ADNtex,0.0
ADOCBIK,0.0
ADOCBLS,0.0
ADOCBLabcpp,0.0
ADOCBLtonex,0.0
ADPRDP,2.419404909816138e-23
ADPT,0.0
ADSK,0.025938149480767198
ADSL1r,0.02507215542130493
ADSL2r,0.024071083226828237
ADSS,0.02507215542130493
AGDC,0.0
AGM3PA,0.0
AGM3PApp,0.0
AGM3PH,0.0
AGM3Pt2pp,0.0
AGM4PA,0.0
AGM4PApp,0.0
AGM4PCP,0.0
AGM4PCPpp,0.0
AGM4PH,0.0
AGM4Pt2pp,0.0
AGMH,0.0
AGMHE,0.0
AGMT,0.0
AGMt2pp,0.0
AGMtex,0.0
AGPAT1201,0.0003597385893221068
AGPAT1401,0.0
AGPAT1411,0.0
AGPAT1601,0.006381400000000001
AGPAT1611,0.0075214
AGPAT1801,0.0
AGPAT1811,0.0
AGPR,-0.03336399976631782
AGt3,0.0
AHCYSNS,0.00021476285011589997
AICART,0.03743855554777345
AIRC2,0.024071083226828237
AIRC3,-0.024071083226828237
AKGDH,0.6414063952889105
AKGt2rpp,0.0
AKGtex,0.0
ALAALAD,0.0
ALAALAabcpp,3.4845409767344006e-23
ALAALAr,0.0027788
ALAALAtex,0.0
ALAGLUE,0.0
ALAR,0.0041682
ALATA_D2,0.0
ALATA_L,-0.06996516800417882
ALATA_L2,0.0
ALAabcpp,0.0
ALAt2pp,0.0
ALAt2rpp,3.586226059760497e-23
ALAt4pp,-3.6068117850737076e-23
ALAtex,0.0
ALCD19,0.0
ALCD2x,3.687593285165887e-23
ALDD19xr,0.0
ALDD2x,0.0
ALDD2y,0.0
ALDD3y,0.0
ALDD4,0.0
ALLK,3.7514430669661695e-23
ALLPI,3.7514430669661695e-23
ALLTAMH,0.0
ALLTN,4.1103649354063826e-23
ALLTNt2rpp,0.0
ALLTNtex,0.0
ALLULPE,3.7514430669661695e-23
ALLabcpp,3.7514430669661695e-23
ALLtex,3.7514430669661695e-23
ALR2,0.0
ALR4x,0.0
ALTRH,3.611726815923395e-23
AM3PA,0.0
AM4PA,0.0
AM4PCP,0.0
AMALT1,0.0
AMALT2,0.0
AMALT3,1.4796326390998808e-22
AMALT4,0.0
AMANAPEr,0.0
AMANK,0.0
AMAOTr,7.842935279620535e-09
AMMQLT8,4.3720128969532325e-35
AMPMS2,4.216413202194185e-07
AMPN,0.0
AMPTASECG,0.0
AMPTASEPG,7.181356436041583e-24
AMPtex,0.0
ANHGMtex,0.0
ANHMK,0.0
ANPRT,0.009046286453121536
ANS,0.009046286453121536
AOBUTDs,0.0
AOXSr21,7.842935279620535e-09
AP4AH,0.0
AP4AS,0.0
AP5AH,0.0
APCS,0.0
APG3PAT120,0.0
APG3PAT140,0.0
APG3PAT141,0.0
APG3PAT160,0.0
APG3PAT161,0.0
APG3PAT180,0.0
APG3PAT181,0.0
APH120,0.0
APH140,0.0
APH141,0.0
APH160,0.0
APH161,0.0
APH180,0.0
APH181,0.0
APPLDHr,0.0
APRAUR,2.4053894255513794e-05
