,MetabolicFlux
12DGR120tipp,0.0
12DGR140tipp,-1.8479332210595624e-21
12DGR141tipp,0.0
12DGR160tipp,0.0
12DGR161tipp,0.0
12DGR180tipp,0.0
12DGR181tipp,1.2928147764947126e-23
12PPDRtex,-1.2192163514586025e-23
12PPDRtpp,-1.2192163514586025e-23
12PPDStex,-1.3136532998427573e-23
12PPDStpp,-1.3136532998427573e-23
14GLUCANabcpp,1.9544129393988909e-31
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,0.0
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,9.139351824013466e-21
2AGPE140tipp,1.8386692397822684e-21
2AGPE141tipp,-1.2359507957872249e-20
2AGPE160tipp,0.00035980512258694476
2AGPE161tipp,0.0
2AGPE180tipp,-7.040847566510616e-23
2AGPE181tipp,0.0
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.00035980512258694476
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-9.139351824013466e-21
2AGPG140tipp,-1.9805360137823804e-21
2AGPG141tipp,1.2447361105892296e-20
2AGPG160tipp,6.320282221403907e-21
2AGPG161tipp,0.0
2AGPG180tipp,1.577194816215448e-22
2AGPG181tipp,1.204201171002333e-22
2AGPGAT120,0.0
2AGPGAT140,-9.474332589534837e-23
2AGPGAT141,7.687588664216859e-21
2AGPGAT160,0.0
2AGPGAT161,0.0
2AGPGAT180,6.017201190801519e-23
2AGPGAT181,-1.2395043502250562e-22
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,1.0832356820527383e-09
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,0.0
3AMACHYD,-9.620272208318962e-35
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,9.040785530566644e-23
3HAD1611,1.020114720453266e-22
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,3.031196707222413e-23
3HPPPNH,0.0
3HPPtex,6.921436349897977e-35
3HPPtpp,3.2962206051640163e-35
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,8.860661478460069e-23
3OAR1611,1.0201151563997697e-22
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,0.0
3OAS1201,0.0
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,9.04079310377993e-23
3OAS1611,1.0201155923463756e-22
3OAS1801,0.0
3OAS1811,0.0
3OAS601,0.0
3OAS801,0.0
3OXCOAT,0.0
3PEPTabcpp,-2.0425946293366252e-23
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,8.623121587209188e-07
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,0.0
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,2.6180791729169648e-58
4HOXPACDtex,0.0
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,2.0425946258923424e-23
4PEPTtex,0.0
5DGLCNR,3.7514430669661695e-23
5DGLCNt2rpp,0.0
5DGLCNtex,0.0
5DOAN,4.787920952240351e-06
5MTRtex,-8.794383498389207e-06
5MTRtpp,8.794383498389207e-06
A5PISO,0.00389
AACPS11,9.040796967365361e-23
AACPS21,1.0201160282932099e-22
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,0.0
AACPS61,-1.6763633330369455e-54
AACPS71,0.00849962052706287
AACPS81,0.0
AACPS91,1.0832326328050176e-09
AACTOOR,0.0
AADDGT,0.0
AAMYL,1.9552918832308715e-31
AAMYLpp,0.0
AB6PGH,0.0
ABTA,0.0
ABUTD,0.0
ABUTt2pp,0.0
ABUTtex,0.0
ACACCT,2.0746713960657562e-23
ACACT1r,0.03666503861561749
ACACT2r,0.03666503861561749
ACACT3r,0.03666503861561749
ACACT4r,0.036665037532384856
ACACT5r,0.036665037532384856
ACACT6r,0.028165417005321988
ACACT7r,0.028165417005321988
ACACT8r,1.5743925939946268e-21
ACACt2pp,2.074671396273755e-23
ACACtex,2.074671396386686e-23
ACALD,0.0
ACALDtex,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACCOAC,0.007780033503252866
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACGAM1PPpp,0.0
ACGAM1Ptex,0.0
ACGAMK,0.0
ACGAMT,0.0
ACGAptspp,0.0
ACGAtex,0.0
ACGK,0.033027750722819396
ACGS,0.033027750722819396
ACHBS,0.03695400248085806
ACKr,0.0
ACLS,0.10913952935447757
ACM6PH,0.0
ACMAMUT,0.0
ACMANAptspp,0.0
ACMANAtex,0.0
ACMUMptspp,0.0
ACMUMtex,0.0
ACNAMt2pp,0.0
ACNAMtex,0.0
ACNML,0.0
ACOAD1f,-0.03666503861561749
ACOAD2f,-0.03666503861561749
ACOAD3f,-0.03666503861561749
ACOAD4f,-0.036665037532384856
ACOAD5f,-0.036665037532384856
ACOAD6f,-0.028165417005321988
ACOAD7f,-0.013122610576774978
ACOAD8f,9.80243091519569e-22
ACOATA1,0.0
ACODA,0.033027750722819396
ACOLIPAabctex,-2.288793135976673e-52
ACONIs,0.0
ACONMT,0.0
ACONTa,0.1219339019020458
ACONTb,0.1219339019020458
ACOTA,-0.033027750722819396
ACPPAT1201,0.0
ACPPAT1401,0.0
ACPPAT1411,0.0
ACPPAT1601,0.0
ACPPAT1611,0.0
ACPPAT1801,0.0
ACPPAT1811,0.0
ACPS11,4.432930485387358e-08
ACS,0.0
ACSERtex,0.0
ACSERtpp,0.0
ACt2rpp,-0.0625932250358776
ACt4pp,0.0
ACtex,-0.0625932250358776
ADA,0.0
ADCL,6.69e-05
ADCS,6.69e-05
ADD,0.0
ADEt2rpp,-4.254157996288156e-34
ADEtex,0.0
ADK1,0.8585944869111976
ADK3,0.0
ADK4,-2.467060502031778e-38
ADMDC,-4.717541339635146e-37
ADNCYC,2.3935984419749073e-25
ADNK1,0.00023382917018436238
ADNUC,0.0
ADNt2pp,1.7595405883514114e-23
ADNt2rpp,0.0
ADNtex,1.6207064155083344e-22
ADOCBIK,0.0
ADOCBLS,0.0
ADOCBLabcpp,3.991110315394963e-29
ADOCBLtonex,3.991110315394963e-29
ADPRDP,0.0
ADPT,0.0
ADSK,0.025675474313058194
ADSL1r,0.024834171797511833
