,MetabolicFlux
12DGR120tipp,0.0
12DGR140tipp,5.113118722966638e-23
12DGR141tipp,4.9329908072765364e-23
12DGR160tipp,0.0
12DGR161tipp,0.0
12DGR180tipp,1.8570945093289469e-22
12DGR181tipp,-7.323472453954014e-24
12PPDRtex,-7.704515753153712e-23
12PPDRtpp,0.0
12PPDStex,-4.7082565788547016e-23
12PPDStpp,2.437789767123412e-23
14GLUCANabcpp,0.0
14GLUCANtexi,0.0
23CAMPtex,-8.666680489826646e-23
23CCMPtex,-8.666680489826646e-23
23CGMPtex,-8.666680489826646e-23
23CUMPtex,-8.666680489826646e-23
23DAPPAt2pp,0.0
23DAPPAtex,6.496888623282957e-23
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,-1.7607112149531393e-39
26DAHtex,-6.24021479964924e-23
2AGPA120tipp,0.0
2AGPA140tipp,3.0135806850642035e-23
2AGPA141tipp,3.0135806850642035e-23
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,4.8213746134858457e-23
2AGPE120tipp,5.769086574354891e-22
2AGPE140tipp,-1.222543120416694e-22
2AGPE141tipp,-2.4828001321174947e-22
2AGPE160tipp,0.0003597385893144548
2AGPE161tipp,-4.952857610709771e-23
2AGPE180tipp,-2.6054597101765828e-22
2AGPE181tipp,-2.7898001370751664e-23
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0003597385893144548
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-9.21955409822144e-22
2AGPG140tipp,7.593606169774272e-23
2AGPG141tipp,2.0376304202472381e-22
2AGPG160tipp,2.4222627276760246e-22
2AGPG161tipp,4.8613165829798356e-23
2AGPG180tipp,7.889005148660672e-23
2AGPG181tipp,2.7898001370751664e-23
2AGPGAT120,0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT160,2.877773669441243e-23
2AGPGAT161,0.0
2AGPGAT180,-1.8165591953105156e-22
2AGPGAT181,0.0
2DGULRGx,-3.663702821086845e-24
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.066089300672559e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,2.6180791729169648e-58
2MAHMP,0.0
34dhpactex,-8.666680489826646e-23
3AMACHYD,0.0
3AMPtex,8.666680489826646e-23
3CMPtex,-8.666680489826646e-23
3GMPtex,-8.666680489826646e-23
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,6.16301555057567e-23
