,MetabolicFlux
12DGR120tipp,1.8010514016194616e-56
12DGR140tipp,-1.1870756014014925e-23
12DGR141tipp,-1.3662762291306114e-23
12DGR160tipp,-1.2646837382826396e-22
12DGR161tipp,0.0
12DGR180tipp,0.0
12DGR181tipp,0.0
12PPDRtex,-7.704515753153712e-23
12PPDRtpp,0.0
12PPDStex,-8.459699645820871e-23
12PPDStpp,0.0
14GLUCANabcpp,7.995981586728358e-36
14GLUCANtexi,0.0
23CAMPtex,-8.666680489826646e-23
23CCMPtex,-8.666680489826646e-23
23CGMPtex,-8.666680489826646e-23
23CUMPtex,-8.666680489826646e-23
23DAPPAt2pp,0.0
23DAPPAtex,6.496888623282957e-23
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,-6.24021479964924e-23
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,1.0495789055671686e-22
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,2.7443534738110746e-22
2AGPE140tipp,1.2938591741808007e-23
2AGPE141tipp,-4.0995041095613113e-57
2AGPE160tipp,0.00035973859023768963
2AGPE161tipp,-9.627507388973966e-23
2AGPE180tipp,-5.756865025939447e-23
2AGPE181tipp,-4.065628433285496e-23
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.00035973859023768963
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-2.7443534738110746e-22
2AGPG140tipp,-6.4692958709040034e-24
2AGPG141tipp,0.0
2AGPG160tipp,6.925725940316085e-23
2AGPG161tipp,2.896582697355286e-23
2AGPG180tipp,5.756865025939447e-23
2AGPG181tipp,-4.065628433285496e-23
2AGPGAT120,0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT160,0.0
2AGPGAT161,0.0
2AGPGAT180,0.0
2AGPGAT181,0.0
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.066276663021309e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,-8.666680489826646e-23
3AMACHYD,0.0
3AMPtex,8.666680489826646e-23
3CMPtex,-8.666680489826646e-23
3GMPtex,-8.666680489826646e-23
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,0.0
3HAD1611,0.0
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,3.7514430669661695e-23
3HPPPNH,3.7514430669661695e-23
3HPPtex,-6.496888623282957e-23
3HPPtpp,0.0
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,0.0
3OAR1611,0.0
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,1.3458169857963738e-23
3OAS1201,1.3458169857963738e-23
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,1.3458169857963738e-23
3OAS1611,0.0
3OAS1801,1.3458169857963738e-23
3OAS1811,0.0
3OAS601,1.3458169857963738e-23
3OAS801,1.3458169857963738e-23
3OXCOAT,0.0
3PEPTabcpp,2.0425946258923424e-23
3PEPTtex,-8.666680489826646e-23
3UMPtex,-8.666680489826646e-23
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,1.864451904042006e-06
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,0.0
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,0.0
4HOXPACDtex,-8.666680489826646e-23
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,-2.0425946258923424e-23
4PEPTtex,-8.666680489826646e-23
5DGLCNR,0.0
5DGLCNt2rpp,0.0
5DGLCNtex,-8.666680489826646e-23
5DOAN,4.847974702720794e-06
5MTRtex,-8.833498559914049e-06
5MTRtpp,8.833498559914049e-06
A5PISO,0.00389
AACPS11,0.0
AACPS21,0.0
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,2.9693159661091745e-23
AACPS61,0.0
AACPS71,0.008499487462307494
AACPS81,0.0
AACPS91,1.6527121393842612e-08
AACTOOR,0.0
AADDGT,0.0
AAMYL,7.995981586728358e-36
AAMYLpp,0.0
AB6PGH,0.0
ABTA,3.4061399601269914e-23
ABUTD,0.0
ABUTt2pp,0.0
ABUTtex,-8.666680489826646e-23
ACACCT,3.7514430669661695e-23
ACACT1r,0.03666485446240162
ACACT2r,0.03666485446240162
ACACT3r,0.03666485446240162
