,MetabolicFlux
12DGR120tipp,0.0
12DGR140tipp,-9.48752185454616e-24
12DGR141tipp,2.930110216944048e-23
12DGR160tipp,0.0
12DGR161tipp,-7.731815476957593e-22
12DGR180tipp,0.0
12DGR181tipp,-1.4300458740285847e-23
12PPDRtex,0.0
12PPDRtpp,0.0
12PPDStex,0.0
12PPDStpp,0.0
14GLUCANabcpp,-5.181991243787946e-34
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,0.0
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,0.0
2AGPE140tipp,-6.552252408052639e-23
2AGPE141tipp,-6.091301972620074e-23
2AGPE160tipp,0.0003597440982173395
2AGPE161tipp,1.0202011008554129e-21
2AGPE180tipp,0.0
2AGPE181tipp,-1.0124445455481919e-22
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0003597440982173395
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,0.0
2AGPG140tipp,1.4257905404067515e-22
2AGPG141tipp,9.08685191874761e-23
2AGPG160tipp,8.673170683143845e-22
2AGPG161tipp,-1.9647338856245498e-23
2AGPG180tipp,1.1473743717306306e-22
2AGPG181tipp,1.473434550768933e-22
2AGPGAT120,0.0
2AGPGAT140,4.4779323676589255e-23
2AGPGAT141,2.995549946127536e-23
2AGPGAT160,7.479596582051786e-23
2AGPGAT161,1.0005537619991674e-21
2AGPGAT180,3.008405925745433e-23
2AGPGAT181,1.473434550768933e-22
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,4.4179309922435066e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,0.0
3AMACHYD,3.5216649665746753e-34
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,1.9776689475953885e-23
3HAD1201,1.9776689475953885e-23
3HAD1211,1.9776689475953885e-23
3HAD1401,1.9776689475953885e-23
3HAD1411,1.9776689475953885e-23
3HAD1601,1.9776689475953885e-23
3HAD1611,1.9776689475953885e-23
3HAD1801,1.9776689475953885e-23
3HAD1811,1.9776689475953885e-23
3HAD401,1.9776689475953885e-23
3HAD601,1.9776689475953885e-23
3HAD801,1.9776689475953885e-23
3HCINNMH,0.0
3HPPPNH,0.0
3HPPtex,-1.2587181399981323e-34
3HPPtpp,3.5216649665746753e-34
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,-2.8762395079304103e-24
3OAR1611,0.0
3OAR1801,-5.456936529860765e-23
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,0.0
3OAS1201,0.0
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,-2.8762382787682272e-24
3OAS1611,4.375530926401758e-56
3OAS1801,-5.456934197836608e-23
3OAS1811,0.0
3OAS601,0.0
3OAS801,0.0
3OXCOAT,0.0
3PEPTabcpp,2.0425946258923424e-23
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
