,MetabolicFlux
12DGR120tipp,0.0
12DGR140tipp,1.0721945438899898e-22
12DGR141tipp,-3.3947797596531345e-23
12DGR160tipp,-1.4090879910786772e-21
12DGR161tipp,2.877773669441243e-23
12DGR180tipp,-3.351873314517658e-23
12DGR181tipp,-1.9701918883396767e-23
12PPDRtex,6.77756904767688e-24
12PPDRtpp,6.77756904767688e-24
12PPDStex,7.320190755192915e-23
12PPDStpp,7.320190755192915e-23
14GLUCANabcpp,0.0
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,4.495963106595593e-23
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,1.4823824215313896e-23
2AGPE120tipp,2.1639561840557615e-22
2AGPE140tipp,-2.7264032656566855e-22
2AGPE141tipp,2.854633745342042e-23
2AGPE160tipp,0.0003597385893221422
2AGPE161tipp,0.0
2AGPE180tipp,-5.370508023184861e-22
2AGPE181tipp,3.3947797596531345e-23
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0003597385893221422
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-2.1639561840557615e-22
2AGPG140tipp,-5.820141778767061e-23
2AGPG141tipp,-2.854633745342042e-23
2AGPG160tipp,4.5067147346387e-38
2AGPG161tipp,3.047886493630341e-23
2AGPG180tipp,-6.033789166284909e-22
2AGPG181tipp,-3.3947797596531345e-23
2AGPGAT120,0.0
2AGPGAT140,-3.3084174435333915e-22
2AGPGAT141,0.0
2AGPGAT160,5.3080137542862705e-22
2AGPGAT161,3.047886493630341e-23
2AGPGAT180,-1.140429718946977e-21
2AGPGAT181,0.0
2DGULRGx,4.7301305028714616e-58
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.066079012959547e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,9.809929282462648e-40
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,0.0
2MAHMP,0.0
34dhpactex,3.7514430669661695e-23
3AMACHYD,0.0
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,0.0
3HAD1611,3.013576821502526e-23
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,3.031196707222413e-23
3HPPPNH,3.031196707222413e-23
3HPPtex,0.0
3HPPtpp,0.0
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,0.0
3OAR1611,3.013578109355868e-23
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,0.0
3OAS1201,0.0
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,0.0
3OAS1611,3.013579397209761e-23
3OAS1801,0.0
3OAS1811,0.0
3OAS601,0.0
3OAS801,0.0
3OXCOAT,0.0
3PEPTabcpp,2.0425946258923424e-23
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,-3.7514430669661695e-23
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,1.8644245039453637e-06
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,4.696692296465194e-37
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,0.0
4HOXPACDtex,3.7514430669661695e-23
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,-2.0425946258923424e-23
4PEPTtex,0.0
5DGLCNR,3.188432476403586e-23
5DGLCNt2rpp,0.0
5DGLCNtex,3.188432476040911e-23
5DOAN,4.8479775402033195e-06
5MTRtex,-8.83349883975962e-06
5MTRtpp,8.83349883975962e-06
A5PISO,0.00389
AACPS11,2.823346246268315e-22
AACPS21,3.0135806850642035e-23
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,0.0
AACPS61,1.1184443778076625e-21
AACPS71,0.008499487460476398
AACPS81,0.0
AACPS91,1.652693905418714e-08
AACTOOR,0.0
AADDGT,0.0
AAMYL,0.0
AAMYLpp,0.0
AB6PGH,0.0
ABTA,3.4061399601269914e-23
ABUTD,0.0
ABUTt2pp,0.0
ABUTtex,0.0
ACACCT,2.0746713963866556e-23
ACACT1r,0.03666485445947264
ACACT2r,0.03666485445947264
ACACT3r,0.03666485445947264
ACACT4r,0.036664837932533584
ACACT5r,0.036664837932533584
ACACT6r,0.028165350472057184
ACACT7r,0.028165350472057184
ACACT8r,1.426819145111193e-22
ACACt2pp,2.0746713963866556e-23
ACACtex,2.074671396386686e-23
ACALD,5.124360112553506e-06
ACALDtex,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACCOAC,0.007780033503252866
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACGAM1PPpp,0.0
ACGAM1Ptex,0.0
ACGAMK,0.0
ACGAMT,0.0
ACGAptspp,0.0
ACGAtex,0.0
ACGK,0.03336399982358244
ACGS,0.03336399982358244
ACHBS,0.03712419289254567
ACKr,0.0
ACLS,0.10946094027575871
ACM6PH,0.0
ACMAMUT,0.0
ACMANAptspp,0.0
ACMANAtex,0.0
ACMUMptspp,0.0
ACMUMtex,0.0
ACNAMt2pp,0.0
ACNAMtex,0.0
ACNML,0.0
ACOAD1f,-0.03666485445947264
ACOAD2f,-0.03666485445947264
ACOAD3f,-0.03666485445947264
ACOAD4f,-0.036664837932533584
ACOAD5f,-0.036664837932533584
ACOAD6f,-0.028165350472057184
ACOAD7f,-0.013122544043510176
ACOAD8f,7.367746481420316e-23
ACOATA1,0.0
ACODA,0.03336399982358244
ACOLIPAabctex,2.3144702413342674e-34
ACONIs,0.0
ACONMT,0.0
ACONTa,0.764217450689145
ACONTb,0.764217450689145
ACOTA,-0.03336399982358244
ACPPAT1201,0.0
ACPPAT1401,0.0
ACPPAT1411,0.0
ACPPAT1601,0.0
ACPPAT1611,0.0
ACPPAT1801,0.0
ACPPAT1811,0.0
ACPS11,4.432920432151897e-08
ACS,0.0
ACSERtex,0.0
ACSERtpp,4.53949981470536e-23
ACt2rpp,-0.06319214925981517
ACt4pp,0.0
ACtex,-0.06319214925981517
ADA,0.0
ADCL,6.69e-05
