,MetabolicFlux
12DGR120tipp,-1.7798475601347754e-22
12DGR140tipp,-9.48752185454616e-24
12DGR141tipp,0.0
12DGR160tipp,-4.922657588207792e-22
12DGR161tipp,0.0
12DGR180tipp,4.812936885739687e-24
12DGR181tipp,2.528633860018308e-24
12PPDRtex,0.0
12PPDRtpp,0.0
12PPDStex,0.0
12PPDStpp,0.0
14GLUCANabcpp,0.0
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
23CGMPtex,0.0
23CUMPtex,0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
23PDE7pp,0.0
23PDE9pp,0.0
23bpg_generation,0.0
26DAHtex,0.0
2AGPA120tipp,0.0
2AGPA140tipp,0.0
2AGPA141tipp,0.0
2AGPA160tipp,0.0
2AGPA161tipp,0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,3.4143847481785684e-22
2AGPE140tipp,1.272604527041378e-22
2AGPE141tipp,2.7001611402992683e-22
2AGPE160tipp,0.0003597386058816746
2AGPE161tipp,5.0126203792548906e-23
2AGPE180tipp,3.465021660645775e-23
2AGPE181tipp,3.205920716966544e-22
2AGPEAT120,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0003597386058816746
2AGPEAT161,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPG120tipp,-3.4143847481785684e-22
2AGPG140tipp,4.7327679122438657e-23
2AGPG141tipp,2.0464165164742368e-22
2AGPG160tipp,1.174562398583886e-21
2AGPG161tipp,-1.9647338856245498e-23
2AGPG180tipp,3.593339115124971e-23
2AGPG181tipp,3.6333398623315884e-23
2AGPGAT120,0.0
2AGPGAT140,4.4779323676589255e-23
2AGPGAT141,3.047886493630341e-23
2AGPGAT160,3.047886493630341e-23
2AGPGAT161,3.047886493630341e-23
2AGPGAT180,4.0104742821404056e-23
2AGPGAT181,1.4471318454344679e-22
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2Fe2S_to_ErpA_by_IscA,0.0
2Fe2S_to_ErpA_by_IscU,7.066207848689934e-07
2Fe2S_to_ErpA_by_SufA,0.0
2Fe2S_to_IscA_by_IscU,0.0
2Fe2S_to_IscA_by_SufBCD,0.0
2Fe2S_to_SufA_by_IscU,2.6180791729169648e-58
2MAHMP,0.0
34dhpactex,0.0
3AMACHYD,-6.025502587425934e-34
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
3HAD1001,0.0
3HAD1201,0.0
3HAD1211,0.0
3HAD1401,0.0
3HAD1411,0.0
3HAD1601,7.020557179045777e-23
3HAD1611,3.9887570021010852e-22
3HAD1801,0.0
3HAD1811,0.0
3HAD401,0.0
3HAD601,0.0
3HAD801,0.0
3HCINNMH,0.0
3HPPPNH,0.0
3HPPtex,6.098992756041094e-34
3HPPtpp,-6.025502599242779e-34
3KGK,0.0
3NTD2pp,0.0
3NTD4pp,0.0
3NTD7pp,0.0
3NTD9pp,0.0
3OAR1001,0.0
3OAR1201,0.0
3OAR1211,0.0
3OAR1401,0.007780003324786324
3OAR1411,0.0
3OAR1601,6.840432263593753e-23
3OAR1611,3.9887587066980945e-22
3OAR1801,0.0
3OAR1811,0.0
3OAR401,0.0
3OAR601,0.0
3OAR801,0.0
3OAS1001,1.3458169857963738e-23
3OAS1201,1.3458169857963738e-23
3OAS1211,0.0
3OAS1401,0.007780006649574069
3OAS1411,0.0
3OAS1601,7.020563025567795e-23
3OAS1611,3.988760411295832e-22
3OAS1801,1.3458169857963738e-23
3OAS1811,0.0
3OAS601,1.3458169857963738e-23
3OAS801,1.3458169857963738e-23
3OXCOAT,0.0
3PEPTabcpp,2.0425946258923424e-23
3PEPTtex,0.0
3UMPtex,0.0
42A12BOOXpp,0.0
4Fe4S_to_ErpA_by_IscA,0.0
4Fe4S_to_ErpA_by_IscU,1.8644432307111568e-06
4Fe4S_to_ErpA_by_SufA,0.0
4Fe4S_to_IscA_by_IscU,0.0
4Fe4S_to_IscA_by_SufBCD,0.0
4Fe4S_to_SufA_by_IscU,0.0
4HOXPACDtex,0.0
4HTHRS,0.0
4PCP,0.0
4PCPpp,0.0
4PEPTabcpp,-2.0425946258923424e-23
4PEPTtex,0.0
5DGLCNR,0.0
5DGLCNt2rpp,4.6929385075219485e-24
5DGLCNtex,4.6929385075219485e-24
5DOAN,4.847978293101734e-06
5MTRtex,-8.833491326211075e-06
5MTRtpp,8.833491326211075e-06
A5PISO,0.00389
AACPS11,6.057978237298538e-23
AACPS21,3.988762115894298e-22
AACPS31,0.012762805454188033
AACPS41,0.015042806428547007
AACPS51,-3.365819958444814e-23
AACPS61,-9.625877885100644e-24
AACPS71,0.008499487493595479
AACPS81,0.0
AACPS91,1.6527182198090905e-08
AACTOOR,0.0
AADDGT,0.0
AAMYL,0.0
AAMYLpp,0.0
AB6PGH,0.0
ABTA,0.0
ABUTD,0.0
ABUTt2pp,0.0
ABUTtex,0.0
ACACCT,-1.562867884659522e-34
ACACT1r,0.03666485450939439
ACACT2r,0.03666485450939439
